145,5129,136.43200000000206,266.7111111111111
146,5129,150.07439999999974,266.29629629629625
147,5129,164.09199999999942,266.02000000000015
148,5129,178.23199999999702,266.29259259259254
149,5129,192.07024000047,266.65888889125887
150,5129,205.40684444629278,267.8853497607807
151,5129,217.9840000000013,272.66444444444306
152,5129,229.654400000004,277.1874074074079
153,5129,241.56960000000254,280.9503703703704
154,5129,253.889963640529,285.1523905205215
155,5129,265.8758400063448,290.61429623563
155,8448,495.9816000000103,145.39407407407356
156,5129,277.85000000608875,296.6748147561076
156,8448,486.2950400455759,162.1834075694868
157,5129,289.64240005757915,302.7028882813856
157,8448,475.83396367373325,177.34680149256633
158,5129,301.75439999999867,308.77185185185186
158,8448,465.4166838733772,193.21929536172112
159,5129,314.08363637206094,314.69683494329837
159,8448,455.5656000579688,210.15542105338426
160,5129,325.6520000000023,321.2651851851853
